Date,Open,High,Low,Close,Adj Close,Volume,Max_3,Min_3,Max_3_Percent_Increase,Min_3_Percent_Increase,Choice_3,Gain_3,Max_6,Min_6,Max_6_Percent_Increase,Min_6_Percent_Increase,Choice_6,Gain_6
11/10/2014,362.265015,374.81601,357.56100499999997,366.924011,366.924011,30450100,457.092987,363.734985,0.2457429148729108,0.00869124370277314,LONG,0.2457429148729108,457.092987,363.734985,0.2457429148729108,0.00869124370277314,LONG,0.2457429148729108
11/11/2014,365.85699500000004,371.309998,363.734985,367.695007,367.695007,15838900,457.092987,367.984985,0.24313079671489807,-0.0007886373066796069,LONG,0.24313079671489807,457.092987,367.984985,0.24313079671489807,-0.0007886373066796069,LONG,0.24313079671489807
11/12/2014,367.984985,429.717987,367.984985,423.56100499999997,423.56100499999997,45783200,457.092987,371.007996,0.07916682981711225,0.1240742381371958,SHORT,0.1240742381371958,457.092987,371.007996,0.07916682981711225,0.1240742381371958,SHORT,0.1240742381371958
11/13/2014,427.27300999999994,457.092987,401.12298599999997,420.73498499999994,420.73498499999994,58945000,419.25201400000003,371.007996,-0.0035247152076024937,0.11819076324256694,SHORT,0.11819076324256694,419.25201400000003,371.007996,-0.0035247152076024937,0.11819076324256694,SHORT,0.11819076324256694
11/14/2014,418.416992,419.25201400000003,384.789001,397.817993,397.817993,29589200,410.199005,371.007996,0.031122302705900984,0.06739262042378262,SHORT,0.06739262042378262,410.199005,356.781006,0.031122302705900984,0.10315518081657007,SHORT,0.10315518081657007
11/15/2014,399.649994,405.528015,371.007996,376.132996,376.132996,15727500,410.199005,371.117004,0.09056905233594557,0.013335687252495081,LONG,0.09056905233594557,410.199005,344.11199999999997,0.09056905233594557,0.08513211108977004,LONG,0.09056905233594557
11/16/2014,374.730011,390.799011,374.60199,387.88198900000003,387.88198900000003,11905600,410.199005,371.117004,0.05753558204013429,0.043221870247757296,LONG,0.05753558204013429,410.199005,344.11199999999997,0.05753558204013429,0.11284357160497097,SHORT,0.11284357160497097
11/17/2014,388.34899900000005,410.199005,377.50201400000003,387.40799,387.40799,41518800,392.402008,356.781006,0.012890849256877845,0.0790561495647005,SHORT,0.0790561495647005,392.402008,344.11199999999997,0.012890849256877845,0.11175812352243954,SHORT,0.11175812352243954
11/18/2014,387.785004,392.402008,371.117004,375.197998,375.197998,32222500,386.48098799999997,344.11199999999997,0.03007209542733217,0.08285224912100948,SHORT,0.08285224912100948,387.20901499999997,344.11199999999997,0.03201247624993986,0.08285224912100948,SHORT,0.08285224912100948
11/19/2014,373.89599599999997,386.48098799999997,373.89599599999997,380.554993,380.554993,18931800,382.024994,344.11199999999997,0.003862782060515411,0.09576275090417762,SHORT,0.09576275090417762,394.700989,344.11199999999997,0.03717201524143442,0.09576275090417762,SHORT,0.09576275090417762
11/20/2014,380.307007,382.024994,356.781006,357.839996,357.839996,25233200,370.84500099999997,344.11199999999997,0.036343072729075214,0.03836350367050647,SHORT,0.03836350367050647,394.700989,344.11199999999997,0.10300970660641302,0.03836350367050647,LONG,0.10300970660641302
11/21/2014,357.878998,357.878998,344.11199999999997,350.847992,350.847992,29850100,387.20901499999997,350.877991,0.10363754055631018,-8.550426590451196e-05,LONG,0.10363754055631018,394.700989,350.877991,0.12499144358791148,-8.550426590451196e-05,LONG,0.12499144358791148
11/22/2014,351.60400400000003,364.841003,350.877991,352.920013,352.920013,15273000,394.700989,353.174988,0.11838653083127935,-0.0007224724884049059,LONG,0.11838653083127935,394.700989,353.174988,0.11838653083127935,-0.0007224724884049059,LONG,0.11838653083127935
11/23/2014,353.174988,370.84500099999997,353.174988,367.572998,367.572998,15151600,394.700989,365.81601,0.07380300279837207,0.004779970263212801,LONG,0.07380300279837207,394.700989,358.454987,0.07380300279837207,0.024805986972960315,LONG,0.07380300279837207
11/24/2014,366.947998,387.20901499999997,366.669006,376.90100099999995,376.90100099999995,30930100,394.700989,365.81601,0.04722722399986421,0.02941088235528445,LONG,0.04722722399986421,394.700989,358.454987,0.04722722399986421,0.04894127092010545,SHORT,0.04894127092010545
11/25/2014,376.885986,394.700989,374.783997,375.347992,375.347992,25442200,382.838013,358.454987,0.01995487163815709,0.045006248494863295,SHORT,0.045006248494863295,387.60101299999997,358.454987,0.03264442933266042,0.045006248494863295,SHORT,0.045006248494863295
11/26/2014,376.01901200000003,377.697998,365.81601,368.369995,368.369995,18601700,387.60101299999997,358.454987,0.05220571235721831,0.026915894710697053,LONG,0.05220571235721831,387.60101299999997,358.454987,0.05220571235721831,0.026915894710697053,LONG,0.05220571235721831
11/27/2014,370.50201400000003,373.992004,368.282013,369.670013,369.670013,8748030,387.60101299999997,358.454987,0.048505422050557245,0.03033793817622953,LONG,0.048505422050557245,387.60101299999997,358.454987,0.048505422050557245,0.03033793817622953,LONG,0.048505422050557245
11/28/2014,369.37399300000004,382.838013,358.454987,376.446991,376.446991,22946500,387.60101299999997,372.144989,0.029629728133488895,0.01142790911562902,LONG,0.029629728133488895,387.60101299999997,367.759003,0.029629728133488895,0.023078914714980463,LONG,0.029629728133488895
11/29/2014,376.152008,387.60101299999997,372.144989,375.490997,375.490997,15375600,384.03799399999997,373.30899,0.022762188889444868,0.005811076743339332,LONG,0.022762188889444868,384.03799399999997,365.756012,0.022762188889444868,0.025926014412537286,SHORT,0.025926014412537286
11/30/2014,375.51001,382.527008,373.30899,378.04699700000003,378.04699700000003,9194440,384.03799399999997,374.346008,0.01584722811592638,0.009789759023003294,LONG,0.01584722811592638,384.03799399999997,365.756012,0.01584722811592638,0.03251179111998087,SHORT,0.03251179111998087
12/1/2014,378.24899300000004,383.661987,376.669006,379.244995,379.244995,11763000,384.03799399999997,367.759003,0.012638265667817058,0.03028646956830639,SHORT,0.03028646956830639,384.03799399999997,365.756012,0.012638265667817058,0.03556799213658711,SHORT,0.03556799213658711
12/2/2014,379.25,384.03799399999997,377.863007,381.315002,381.315002,12364100,383.02600099999995,365.756012,0.004487101191995479,0.04080350869594162,SHORT,0.04080350869594162,383.02600099999995,361.885986,0.004487101191995479,0.050952666163394195,SHORT,0.050952666163394195
12/3/2014,381.721985,383.02600099999995,374.346008,375.01001,375.01001,13340100,379.191986,365.756012,0.011151638325600864,0.02467666929744095,SHORT,0.02467666929744095,379.191986,344.950989,0.011151638325600864,0.08015524972253414,SHORT,0.08015524972253414
12/4/2014,375.717987,378.65499900000003,367.759003,369.60400400000003,369.60400400000003,14529600,379.191986,365.756012,0.02594122871028192,0.010411120979089916,LONG,0.02594122871028192,379.191986,344.950989,0.02594122871028192,0.06670115781537918,SHORT,0.06670115781537918
12/5/2014,369.441986,379.191986,365.756012,376.85400400000003,376.85400400000003,15181800,378.447998,361.885986,0.004229738792956946,0.03971834673673794,SHORT,0.03971834673673794,378.447998,338.76300000000003,0.004229738792956946,0.10107628841857813,SHORT,0.10107628841857813
12/6/2014,376.75698900000003,378.447998,370.945007,374.785004,374.785004,7009320,376.291992,344.950989,0.004020939962688524,0.0796030115441866,SHORT,0.0796030115441866,376.291992,338.76300000000003,0.004020939962688524,0.09611378154287085,SHORT,0.09611378154287085
12/7/2014,374.835999,376.291992,373.274994,375.09500099999997,375.09500099999997,6491650,376.028992,344.950989,0.002490011857022986,0.08036367298853972,SHORT,0.08036367298853972,376.028992,338.76300000000003,0.002490011857022986,0.09686079767296056,SHORT,0.09686079767296056
12/8/2014,374.964996,376.028992,361.885986,361.908997,361.908997,18898700,363.066986,338.76300000000003,0.0031996690040838813,0.06395529592208499,SHORT,0.06395529592208499,363.066986,338.76300000000003,0.0031996690040838813,0.06395529592208499,SHORT,0.06395529592208499
12/9/2014,361.894989,363.066986,344.950989,352.218994,352.218994,32915500,361.35699500000004,338.76300000000003,0.025944089204911053,0.03820348768584574,SHORT,0.03820348768584574,361.35699500000004,338.76300000000003,0.025944089204911053,0.03820348768584574,SHORT,0.03820348768584574
12/10/2014,352.204987,352.384003,346.36499,346.36499,346.36499,16427700,361.35699500000004,338.76300000000003,0.043283834777874244,0.02194791684921719,LONG,0.043283834777874244,361.35699500000004,327.06201200000004,0.043283834777874244,0.05573016487607463,SHORT,0.05573016487607463
12/11/2014,344.339996,361.35699500000004,338.76300000000003,350.506012,350.506012,32431300,353.31601,345.417999,0.008016975183866482,0.0145161932343688,SHORT,0.0145161932343688,353.31601,315.152008,0.008016975183866482,0.10086561368311131,SHORT,0.10086561368311131
12/12/2014,350.833008,352.983002,349.29098500000003,352.541992,352.541992,16989800,353.31601,344.93399,0.002195534198944483,0.02158041360360839,SHORT,0.02158041360360839,353.31601,304.23199500000004,0.002195534198944483,0.1370333126159903,SHORT,0.1370333126159903
12/13/2014,352.381012,352.381012,346.588013,347.37600699999996,347.37600699999996,11675900,353.31601,327.06201200000004,0.017099635208830205,0.058478405504845135,SHORT,0.058478405504845135,353.31601,304.23199500000004,0.017099635208830205,0.12419974647241519,SHORT,0.12419974647241519
12/14/2014,346.72699,353.31601,345.417999,351.63198900000003,351.63198900000003,12415200,351.815002,315.152008,0.0005204674367665676,0.1037447733459768,SHORT,0.1037447733459768,351.815002,304.23199500000004,0.0005204674367665676,0.13480000535446163,SHORT,0.13480000535446163
12/15/2014,351.360992,351.815002,344.93399,345.34500099999997,345.34500099999997,17264200,345.85900899999996,304.23199500000004,0.0014883898666886736,0.11904908390435896,SHORT,0.11904908390435896,345.85900899999996,304.23199500000004,0.0014883898666886736,0.11904908390435896,SHORT,0.11904908390435896
12/16/2014,345.673004,345.85900899999996,327.06201200000004,327.06201200000004,327.06201200000004,30864900,333.95401,304.23199500000004,0.02107245032174493,0.06980332830582597,SHORT,0.06980332830582597,334.117004,304.23199500000004,0.021570808412931703,0.06980332830582597,SHORT,0.06980332830582597
12/17/2014,326.855011,333.95401,315.152008,319.77600099999995,319.77600099999995,37567900,330.325012,304.23199500000004,0.03298875139788888,0.048609044929547145,SHORT,0.048609044929547145,336.286987,304.23199500000004,0.051632974170566545,0.048609044929547145,LONG,0.051632974170566545
12/18/2014,319.785004,323.70901499999997,304.23199500000004,311.39599599999997,311.39599599999997,39173000,330.325012,306.76901200000003,0.060787602419910526,0.01485884230829974,LONG,0.060787602419910526,336.286987,306.76901200000003,0.0799335615092496,0.01485884230829974,LONG,0.0799335615092496
12/19/2014,311.178986,318.53299,306.76901200000003,317.842987,317.842987,23823100,334.117004,316.044006,0.051201434877026296,0.005659967573863662,LONG,0.051201434877026296,336.286987,316.044006,0.05802865173803573,0.005659967573863662,LONG,0.05802865173803573
12/20/2014,317.618988,330.325012,316.044006,329.955994,329.955994,20856700,336.286987,318.903015,0.019187385939714238,0.03349834281234483,SHORT,0.03349834281234483,336.286987,316.62701400000003,0.019187385939714238,0.0403962353840432,SHORT,0.0403962353840432
12/21/2014,329.542999,329.628998,318.903015,320.842987,320.842987,15207600,336.286987,320.424988,0.04813569448535279,0.0013028148251219495,LONG,0.04813569448535279,336.286987,312.630005,0.04813569448535279,0.025598134703813898,LONG,0.04813569448535279
12/22/2014,321.067993,334.117004,320.424988,331.885986,331.885986,22315100,336.286987,316.958008,0.013260580999644883,0.04497923573067046,SHORT,0.04497923573067046,336.286987,311.07800299999997,0.013260580999644883,0.0626961784400262,SHORT,0.0626961784400262
12/23/2014,332.016998,336.286987,329.60199,334.571991,334.571991,16574200,334.740997,316.62701400000003,0.0005051409100170838,0.05363562247504452,SHORT,0.05363562247504452,334.740997,311.07800299999997,0.0005051409100170838,0.07022102456867066,SHORT,0.07022102456867066
12/24/2014,334.38501,334.740997,321.35699500000004,322.533997,322.533997,15092300,331.424011,312.630005,0.027563029270368692,0.030706815691122373,SHORT,0.030706815691122373,331.424011,309.37298599999997,0.027563029270368692,0.040805034887531656,SHORT,0.040805034887531656
12/25/2014,322.286011,322.670013,316.958008,319.007996,319.007996,9883640,331.424011,311.07800299999997,0.03892070153627126,0.024858289132038008,LONG,0.03892070153627126,331.424011,309.37298599999997,0.03892070153627126,0.030203036039259726,LONG,0.03892070153627126
12/26/2014,319.152008,331.424011,316.62701400000003,327.924011,327.924011,16410500,328.911011,311.07800299999997,0.003009843643318837,0.05137168195957459,SHORT,0.05137168195957459,328.911011,309.37298599999997,0.003009843643318837,0.05657110909149022,SHORT,0.05657110909149022
12/27/2014,327.583008,328.911011,312.630005,315.863007,315.863007,15185200,320.266998,309.37298599999997,0.013942724859831463,0.020546948696654476,SHORT,0.020546948696654476,320.434998,309.37298599999997,0.014474601009544704,0.020546948696654476,SHORT,0.020546948696654476
12/28/2014,316.160004,320.028015,311.07800299999997,317.239014,317.239014,11676600,320.266998,309.37298599999997,0.009544803338721774,0.024795273131191956,SHORT,0.024795273131191956,320.434998,281.082001,0.010074372504511724,0.11397404292777183,SHORT,0.11397404292777183
12/29/2014,317.700989,320.266998,312.307007,312.670013,312.670013,12302500,320.434998,309.37298599999997,0.024834441030966485,0.010544749617546516,LONG,0.024834441030966485,320.434998,257.612,0.024834441030966485,0.17608984140094036,SHORT,0.17608984140094036
12/30/2014,312.718994,314.80899,309.37298599999997,310.737,310.737,12528300,320.434998,310.210999,0.031209666051998902,0.0016927530355252444,LONG,0.031209666051998902,320.434998,257.612,0.031209666051998902,0.1709645133987906,SHORT,0.1709645133987906
12/31/2014,310.914001,320.192993,310.210999,320.192993,320.192993,13942900,320.434998,281.082001,0.0007558097937515017,0.1221481820496928,SHORT,0.1221481820496928,320.434998,257.612,0.0007558097937515017,0.19544772798947532,SHORT,0.19544772798947532
1/1/2015,320.434998,320.434998,314.002991,314.24899300000004,314.24899300000004,8036550,315.838989,257.612,0.005059669355885525,0.18022967220773245,SHORT,0.18022967220773245,315.838989,257.612,0.005059669355885525,0.18022967220773245,SHORT,0.18022967220773245
